,price_doc
24050,5877525
24051,1000000
24052,6100000
24053,5100000
24054,2000000
24055,2325569
24056,1000000
24057,5928300
24058,2980551
24059,8500000
24060,12400000
24061,11950000
24062,5200000
24063,7150000
24064,8700000
24065,13150000
24066,4917125
24067,6348703
24068,8276170
24069,5719815
24070,8350000
24071,1100000
24072,6559204
24073,7800000
24074,7900000
24075,4535000
24076,6900000
24077,4619037
24078,2000000
24079,5722730
24080,9186016
24081,6087300
24082,5301513
24083,3535520
24084,5945741
24085,12500000
24086,1000000
24087,5490000
24088,5000000
24089,1000000
24090,6296110
24091,6836443
24092,10200000
24093,6150000
24094,8350000
24095,6250000
24096,8500000
24097,2000000
24098,8903460
24099,6100000
24100,4000000
24101,8232714
24102,7900000
24103,7829064
24104,7997724
24105,8037109
24106,2263388
24107,10500000
24108,9750000
24109,6300000
24110,7993361
24111,18000000
24112,4900000
24113,8431266
24114,7564590
24115,3396443
24116,15000000
24117,8654555
24118,18000000
24119,4750000
24120,7235054
24121,4829736
24122,6921040
24123,1000000
24124,8650000
24125,5560000
24126,6452100
24127,4086608
24128,11500000
24129,6900000
24130,19500000
24131,5750000
24132,16400000
24133,4300000
24134,10159562
24135,4100000
24136,8300000
24137,4347300
24138,15300000
24139,7854000
24140,8311842
24141,22052872
24142,3720650
24143,6265350
24144,11100000
24145,18728764
24146,2000000
24147,8464500
24148,3512067
24149,1000000
24150,4819000
24151,1000000
24152,4997405
24153,40000000
24154,9100000
24155,7100000
24156,10700000
24157,4433926
24158,2000000
24159,6950000
24160,4582338
24161,14700000
24162,14000000
24163,4102184
24164,3813607
24165,7252000
24166,3813332
24167,9890000
24168,7550160
24169,5700000
24170,5367894
24171,4400000
24172,9600000
24173,12495288
24174,7200000
24175,6700000
24176,6800000
24177,7750000
24178,2147317
24179,8050415
24180,5047380
24181,4739280
24182,5400000
24183,13500000
24184,9150000
24185,1200000
24186,7500000
24187,8300000
24188,7850000
24189,13000000
24190,1000000
24191,5000000
24192,15500000
24193,11900000
24194,3286557
24195,10200000
24196,3582041
24197,6700000
24198,3575000
24199,4241480
24200,2205352
24201,9000000
24202,7000000
24203,10750000
24204,13750000
24205,9839063
24206,2000000
24207,4532912
24208,9400000
24209,4605000
24210,1963500
24211,8700000
24212,2100000
24213,14350000
24214,3556990
24215,18550000
24216,6200000
24217,5400000
24218,5576288
24219,7750000
24220,4947690
24221,7650000
24222,9400000
24223,6700000
24224,5200000
24225,6673500
24226,6604500
24227,10000000
24228,4968370
24229,11800000
24230,9000000
24231,7267500
24232,17000000
24233,5000000
24234,6945340
24235,6063200
24236,4870320
24237,3870334
24238,3816340
24239,7800000
24240,9907570
24241,6800000
24242,21000000
24243,4000000
24244,3813607
24245,9000000
24246,3519703
24247,3000000
24248,5650000
24249,5600000
24250,7000000
24251,2000000
24252,6000000
24253,8608680
24254,6800000
24255,5900000
24256,6800000
24257,9400000
24258,10800000
24259,14300000
24260,8000000
24261,7722400
24262,4603419
24263,6100000
24264,32022476
24265,16750000
24266,8900000
24267,2000000
24268,6400000
24269,14990000
24270,28000000
24271,12546598
24272,4500000
24273,5479560
24274,3000000
24275,8222823
24276,5900000
24277,3043800
24278,12700000
24279,6520084
24280,15200000
24281,8300000
24282,6200000
24283,7562000
24284,15650000
24285,6581700
24286,7231800
24287,7400000
24288,15213836
24289,6250000
24290,9300000
24291,5952398
24292,7059354
24293,7900783
24294,5472734
24295,6264238
24296,8167508
24297,6581700
24298,4915086
24299,7500000
24300,4168768
24301,7171180
24302,5000000
24303,4754225
24304,4589260
24305,6671650
24306,3000000
24307,14250000
24308,5775980
24309,6784900
24310,6300000
24311,4123184
24312,10100000
24313,7778478
24314,3600000
24315,6308079
24316,8222006
24317,8475789
24318,6087300
24319,8200000
24320,4608240
24321,6234154
24322,4325270
24323,8400000
24324,8350000
24325,5800000
24326,6600000
24327,6592000
24328,7600000
24329,5032629
24330,6100000
24331,5150000
24332,5270850
24333,18000000
24334,7600000
24335,2000000
24336,8700000
24337,6000000
24338,2000000
24339,4164728
24340,9100000
24341,7000000
24342,8800000
24343,2760000
24344,13350000
24345,3505109
24346,6082701
24347,6520500
24348,6750000
24349,5257182
24350,8296203
24351,15721684
24352,7450000
24353,7350000
24354,5000000
24355,11800000
24356,3837492
24357,5200000
24358,5250000
24359,6200000
24360,9100000
24361,6800495
24362,6592000
24363,5700000
24364,2000000
24365,7935649
24366,7562000
24367,6900000
24368,5350000
24369,6850000
24370,7000000
24371,5300000
24372,2000000
24373,4727539
24374,4373448
24375,7400000
24376,4819000
24377,8003100
24378,10900000
24379,4626322
24380,2000000
24381,1500000
24382,5900000
24383,21000000
24384,5391090
24385,6150000
24386,5617538
24387,4320030
24388,5630855
24389,7700000
24390,2555450
24391,8000000
24392,5050000
24393,2117332
24394,12027427
24395,4700000
24396,18000000
24397,10150000
24398,8010965
24399,5300000
24400,5120689
24401,7100000
24402,6347240
24403,7900000
24404,14049977
24405,5200000
24406,9400000
24407,6083754
24408,10000000
24409,6480000
24410,5800000
24411,7172000
24412,5500000
24413,6450000
24414,7010203
24415,10167489
24416,9900000
24417,4400000
24418,6600000
24419,17601800
24420,20724700
24421,5331642
24422,19000000
24423,9500000
24424,10282648
24425,6250000
24426,10080000
24427,7524000
24428,7419500
24429,8100000
24430,14534062
24431,9350000
24432,5900000
24433,14500000
24434,7200000
24435,18900000
24436,12000000
24437,7850000
24438,4000000
24439,5257137
24440,8500000
24441,9500000
24442,8611070
24443,3596351
24444,990000
24445,6396300
24446,8749320
24447,12300000
24448,5896526
24449,8226997
24450,6300000
24451,2000000
24452,8209555
24453,4441082
24454,8000000
24455,6800000
24456,9400000
24457,17300000
24458,2846014
24459,6524210
24460,8200000
24461,4819000
24462,5300000
24463,6950000
24464,5939318
24465,6500000
24466,12086527
24467,1000000
24468,4032807
24469,8600000
24470,4819000
24471,6901873
24472,11500000
24473,6500000
24474,3786034
24475,7550000
24476,4895859
24477,6300000
24478,7855184
24479,4440905
24480,4886731
24481,9700000
24482,7808764
24483,6449960
24484,7179480
24485,6261136
24486,5514342
24487,8000000
24488,8503902
24489,12400000
24490,4362373
24491,4370448
24492,8413570
24493,4646235
24494,5100000
24495,11785117
24496,3308266
24497,11350000
24498,7000000
24499,2000000
24500,11400000
24501,20800000
24502,22500000
24503,6347240
24504,14000000
24505,8279537
24506,14049977
24507,5000000
24508,5812360
24509,3250795
24510,6500000
24511,6182720
24512,3722306
24513,8671382
24514,3813607
24515,4812992
24516,6500000
24517,7696425
24518,4000000
24519,10900000
24520,2422315
24521,3208194
24522,7500000
24523,4400000
24524,1000000
24525,13800000
24526,3443916
24527,7950000
24528,5800000
24529,9987891
24530,5550000
24531,5939045
24532,13900000
24533,16600000
24534,4400000
24535,4000000
24536,4831200
24537,2305805
24538,5600000
24539,14600000
24540,6100000
24541,5500000
24542,3075224
24543,8000000
24544,5396660
24545,7100000
24546,5600000
24547,10000000
24548,10282648
24549,4185010
24550,5500000
24551,8093879
24552,3742240
24553,6852768
24554,5500000
24555,23000000
24556,7073249
24557,2000000
24558,3665118
24559,9000000
24560,7562000
24561,6347240
24562,2074920
24563,7100000
24564,4602077
24565,5200000
24566,5900000
24567,5712711
24568,8450000
24569,4819000
24570,15200000
24571,2427368
24572,6300000
24573,12356400
24574,11726017
24575,7500000
24576,6760820
24577,4550000
24578,5883637
24579,9200000
24580,1000000
24581,2000000
24582,6698546
24583,3813204
24584,990000
24585,4500000
24586,5265572
24587,4578000
24588,11493695
24589,5606581
24590,4615175
24591,8830500
24592,11900000
24593,5800000
24594,9907570
24595,15165196
24596,6400000
24597,9318400
24598,11990000
24599,14000000
24600,4848139
24601,2298338
24602,4413440
24603,4838066
24604,5700000
24605,6000000
24606,8000000
24607,8135424
24608,7000000
24609,5800000
24610,1000000
24611,9100000
24612,15225495
24613,12761248
24614,3843750
24615,6150000
24616,6400000
24617,19550000
24618,11800000
24619,6400000
24620,4950000
24621,3725498
24622,14761521
24623,8500000
24624,4900000
24625,8400000
24626,8611070
24627,5000550
24628,8300000
24629,6240075
24630,1000000
24631,7000000
24632,4000000
24633,5790000
24634,11386434
24635,4988599
24636,7300000
24637,7700000
24638,7419500
24639,6500000
24640,990000
24641,9019710
24642,6300000
24643,8676507
24644,12700000
24645,4702005
24646,8757427
24647,3250795
24648,7900000
24649,3665118
24650,3246489
24651,7256443
24652,8250000
24653,24000000
24654,6100000
24655,4579316
24656,5525000
24657,4788684
24658,8060000
24659,5533247
24660,5300000
24661,6388337
24662,7250000
24663,5900000
24664,5280000
24665,2369495
24666,5852340
24667,4846697
24668,3730519
24669,7100000
24670,4228750
24671,3000000
24672,15800000
24673,7500000
24674,4680000
24675,6762924
24676,9384269
24677,7800000
24678,12000000
24679,8821800
24680,6278350
24681,10400000
24682,6796500
24683,6200000
24684,7650000
24685,1000000
24686,7041146
24687,3534660
24688,7249127
24689,4838066
24690,6251360
24691,3120697
24692,5507000
24693,4250000
24694,3000000
24695,7073249
24696,7400000
24697,16500000
24698,8950000
24699,11000000
24700,9217342
24701,8350000
24702,6600000
24703,11000000
24704,8800000
24705,14500000
24706,4800000
24707,2000000
24708,5700000
24709,6348703
24710,7929900
24711,4400000
24712,3725036
24713,10600000
24714,11500000
24715,6931143
24716,3000000
24717,10000000
24718,4937500
24719,6000000
24720,4874070
24721,10800000
24722,10050000
24723,7400000
24724,4953375
24725,4702896
24726,11950000
24727,9500000
24728,11702377
24729,5803478
24730,6500000
24731,6100000
24732,8500000
24733,6720000
24734,6120400
24735,6890863
24736,6300000
24737,6990000
24738,10300000
24739,4379210
24740,13000000
24741,2682509
24742,1000000
24743,13064550
24744,2000000
24745,8000000
24746,8500000
24747,8926177
24748,6500000
24749,13349260
24750,10400000
24751,6709500
24752,2842639
24753,6034770
24754,5949522
24755,6250000
24756,5650000
24757,6000000
24758,6500000
24759,7450000
24760,7668198
24761,3613360
24762,8350000
24763,9349748
24764,8990000
24765,5396660
24766,7250000
24767,6650000
24768,1000000
24769,12850000
24770,11900000
24771,16250000
24772,7900000
24773,12500000
24774,2305805
24775,7285817
24776,5520000
24777,7200000
24778,1500000
24779,5950000
24780,2000000
24781,14799275
24782,6200000
24783,5760000
24784,2000000
24785,5658929
24786,7800000
24787,9800000
24788,2350000
24789,5950000
24790,9703026
24791,5200000
24792,8600000
24793,8200000
24794,7900000
24795,8500000
24796,998000
24797,2000000
24798,5800000
24799,9700000
24800,8500000
24801,2800000
24802,13050000
24803,2000000
24804,6200000
24805,7200000
24806,6300000
24807,15500000
24808,7150000
24809,12100000
24810,14300000
24811,2000000
24812,1000000
24813,9500000
24814,1000000
24815,5425000
24816,9500000
24817,4000000
24818,6100000
24819,9000000
24820,13400000
24821,7300000
24822,6180000
24823,5450000
24824,4528920
24825,17300000
24826,10600000
24827,4328200
24828,2200000
24829,8266537
24830,6400000
24831,1100000
24832,7100000
24833,8200000
24834,4617686
24835,9900000
24836,8500000
24837,5900000
24838,6750000
24839,3556990
24840,6400000
24841,4605291
24842,3813607
24843,1000000
24844,6581700
24845,13575790
24846,4876070
24847,8500000
24848,6200000
24849,6890560
24850,7500000
24851,5036850
24852,3919076
24853,7500000
24854,1000000
24855,5800000
24856,53787140
24857,4199910
24858,13900000
24859,4129956
24860,7850000
24861,3193000
24862,9500000
24863,9200000
24864,7315000
24865,1000000
24866,8800000
24867,2000000
24868,3461402
24869,6600000
24870,9750000
24871,6700000
24872,7646135
24873,8279966
24874,9252450
24875,13500000
24876,5200000
24877,11500000
24878,15365994
24879,11500000
24880,5400000
24881,12900000
24882,21848242
24883,10282648
24884,5250000
24885,4850000
24886,5200000
24887,4781206
24888,10200000
24889,6600000
24890,6300000
24891,7600000
24892,17035200
24893,3813607
24894,2305805
24895,3000000
24896,8000000
24897,4950000
24898,2335975
24899,8347007
24900,12100000
24901,5849049
24902,4476008
24903,3594112
24904,5000000
24905,6100000
24906,4680000
24907,6950526
24908,6938120
24909,9345223
24910,5800000
24911,5600000
24912,1000000
24913,2000000
24914,3330000
24915,11331272
24916,7800000
24917,4638182
24918,13500000
24919,4600000
24920,5300000
24921,6537064
24922,6800000
24923,7081074
24924,7278890
24925,7300000
24926,4702896
24927,7700000
24928,7100000
24929,15800000
24930,9300000
24931,3505109
24932,8800000
24933,7000000
24934,8500000
24935,7187628
24936,6500000
24937,8000000
24938,6000000
24939,7300000
24940,7358275
24941,5930000
24942,8292590
24943,10000000
24944,6650000
24945,5597565
24946,14500000
24947,3270910
24948,3516345
24949,1000000
24950,7500000
24951,3813607
24952,4991820
24953,6200000
24954,9200000
24955,2000000
24956,3813607
24957,19688000
24958,6300000
24959,5500000
24960,6479000
24961,4559207
24962,11730000
24963,13700000
24964,13810590
24965,6986286
24966,6507404
24967,9400000
24968,7500000
24969,11000000
24970,6150000
24971,9300000
24972,7782560
24973,6950000
24974,9239162
24975,7076675
24976,14683421
24977,19500000
24978,4350000
24979,14000000
24980,9000000
24981,7562000
24982,5839820
24983,7731600
24984,2000000
24985,6400000
24986,6232600
24987,5950000
24988,7100000
24989,4839296
24990,5435276
24991,5100000
24992,6600000
24993,8590436
24994,4295979
24995,8100000
24996,8109738
24997,8163161
24998,5200000
24999,6200000
25000,9500000
25001,5600000
25002,9000000
25003,8950000
25004,7500000
25005,10250000
25006,8600000
25007,8300000
25008,6430600
25009,13587600
25010,13300300
25011,3000000
25012,8453070
25013,5000000
25014,5555000
25015,4906885
25016,9600000
25017,5422114
25018,8945400
25019,2000000
25020,6800000
25021,5500000
25022,5950000
25023,7000000
25024,1000000
25025,6921040
25026,14191417
25027,9920000
25028,6050000
25029,8300000
25030,9000000
25031,5390000
25032,8200000
25033,3460000
25034,12650000
25035,3813607
25036,4199910
25037,2693626
25038,6150000
25039,5500000
25040,8200170
25041,6350000
25042,9050000
25043,10150000
25044,6504488
25045,11750000
25046,5741565
25047,4896000
25048,27138160
25049,7300000
25050,4943259
25051,4839492
25052,5954226
25053,10563934
25054,6424625
25055,8763348
25056,6250000
25057,6100000
25058,8418948
25059,6400000
25060,7500000
25061,4829736
25062,7669451
25063,12989929
25064,4620549
25065,10350000
25066,7856281
25067,4829000
25068,5980911
25069,9300000
25070,5063450
25071,2000000
25072,1000000
25073,4135560
25074,4200000
25075,6574500
25076,6070000
25077,8454219
25078,6000000
25079,5350000
25080,8100000
25081,9200000
25082,7600000
25083,1100000
25084,4096566
25085,7200000
25086,7500000
25087,8081700
25088,8000000
25089,7700000
25090,4370000
25091,5966534
25092,6083375
25093,6800000
25094,4838066
25095,6200000
25096,4617686
25097,1000000
25098,7050000
25099,21600000
25100,7800000
25101,2000000
25102,3556990
25103,8132542
25104,6200000
25105,1000000
25106,7900000
25107,4771580
25108,15622515
25109,5068440
25110,13064550
25111,2500000
25112,5909900
25113,7400000
25114,7340000
25115,8900000
25116,7050000
25117,18500000
25118,8046096
25119,5500000
25120,3281884
25121,4150000
25122,8425000
25123,6732820
25124,2870000
25125,4000000
25126,6900000
25127,28500000
25128,10500000
25129,5300000
25130,10350000
25131,14200000
25132,6300000
25133,7600000
25134,6617211
25135,8700000
25136,9650000
25137,5400000
25138,6300000
25139,3837492
25140,5115054
25141,6500000
25142,7639174
25143,2000000
25144,7170000
25145,3748817
25146,4824019
25147,7073249
25148,9300000
25149,41303380
25150,5858032
25151,4677427
25152,8300000
25153,1000000
25154,6200000
25155,3786034
25156,15800000
25157,6034739
25158,4925027
25159,4550000
25160,3940000
25161,6382448
25162,5625408
25163,7392810
25164,11842521
25165,10400000
25166,1000000
25167,6640000
25168,6552000
25169,11558824
25170,12000000
25171,10100000
25172,1000000
25173,18400000
25174,11350000
25175,6300000
25176,7000000
25177,7380000
25178,8200000
25179,4694745
25180,7300000
25181,6150000
25182,6700000
25183,64000000
25184,5874747
25185,9500000
25186,7400000
25187,11315970
25188,10000000
25189,12500000
25190,5880000
25191,7200000
25192,6050000
25193,3512067
25194,10000000
25195,9550000
25196,8700000
25197,6344862
25198,2000000
25199,7500000
25200,990000
25201,3813607
25202,7250000
25203,3748680
25204,33750000
25205,6146400
25206,5909900
25207,6000000
25208,6950000
25209,6600000
25210,6973772
25211,6750000
25212,10400000
25213,3000000
25214,3000000
25215,11739420
25216,8500000
25217,7200000
25218,5850000
25219,8700000
25220,8500000
25221,4050000
25222,6592000
25223,5250000
25224,3000000
